HLY	176417896
IRR	175862292
ESH	175440721
OTS	175243179
SAV	175165659
DOO	175149222
LUN	175112825
FUT	174913823
PTA	174780411
NNO	174453154
EWI	173880173
OVA	173659413
EWE	173403130
VOT	173146515
XPO	172901108
WNE	172781918
EPU	172206097
ODA	171789113
ASC	171410434
BRU	170785660
RAF	170705735
NEF	170605479
MPI	170347931
OKI	170193998
UNN	169998986
PID	169937867
OCR	169886618
YMP	169632427
ERB	169533252
DOL	169446922
KEY	169254436
DEB	168973375
OBI	168589803
BOY	168541856
MOL	168384549
STM	167450843
FAV	167201465
NQU	166885227
EHI	166277546
AXI	166218377
FAN	165772013
IDG	164786088
NOS	163901295
EOL	163850046
OPR	163638050
VIA	163506579
CKI	163090370
BSO	162960428
AGG	162728168
DIM	162656034
NNA	162538900
ITC	162352860
JUR	162309199
ENL	162185413
INH	162097523
MIR	161922621
UCI	161326241
TTR	161218322
REB	161205137
GNO	160267420
LTA	160040612
DIG	160011830
VOU	159914646
RUI	159392435
GOL	159314197
WTH	159271498
GAV	159022540
UTA	158813599
ISF	158811837
ISK	158669386
III	158650548
UDD	158629626
LAV	157611715
LUA	157387911
CAB	156584684
VAS	156579077
NIQ	156065873
RNO	155943044
MYS	155686158
ICO	155644702
DUT	155613193
SPH	155111947
UMS	155106997
REH	155070536
OYA	154436638
OWT	154425351
BEY	153734039
CQU	153229589
XER	153190074
EDO	153068077
NAD	152899597
REO	152576393
HIB	152363602
OAL	152336936
PTU	151600142
BIG	151544022
TUM	151353209
YLE	151321035
RUP	151305216
PPA	150994706
GIR	150936468
OOS	150786834
XED	150695750
GUS	150641497
ACQ	150613366
GHL	150597544
USC	150517981
ACA	150246666
WON	150030135
UIC	149971363
SYN	149965515
TIP	149955131
GAS	149478860
CEA	148914543
LUC	148742639
OMY	148509528
AGU	148176131
CKL	148081313
URD	147896067
SIE	147683608
RBI	147374418
ULY	147335284
JAM	147064867
MBO	146910188
GTO	146903668
AFE	146804850
UEL	146269447
AWS	146030652
TAM	145946549
RSU	145907301
SHM	145402582
OFI	145207710
DNE	145142169
JOY	144962079
WIF	144633868
DRU	144498006
NUS	144439102
ENR	143680445
MOO	143438420
ZEN	143365869
ETO	143335051
SME	142930689
UPT	142549267
RBO	142161483
NHA	141637405
UTY	141392915
OET	141380132
RFU	140942694
PTO	140783756
NKE	140685786
JES	140646028
TOD	140601201
VIV	140474690
ACU	139734017
JAC	139131071
EHO	139083330
GAM	139041705
PLU	138934051
DAL	138928124
NJU	138707706
YAL	138310163
AIG	138260022
EAG	137789200
ULS	137446482
MEW	137189263
DIL	137056894
ROK	136875443
LUR	136784976
FIF	136748737
NLI	136720353
ASA	136571919
JAN	136440143
JOB	136428114
FEM	136317679
NEO	135949487
IEC	135610847
VEY	135446584
SAF	135120617
SWI	134678194
IXE	134614571
UGU	134487562
MEC	134447308
PTS	134157253
YSE	134075581
TSI	133684249
HEC	133662703
EEC	133642475
EUT	133491217
BID	133406191
MOC	133264489
JEW	133178396
HNO	133127248
EDL	133066032
LYI	132861282
JAP	132629169
EWA	132331525
PAU	132028562
NAC	131815605
MBA	131638338
IFO	131585709
ABA	131347926
NAS	131344250
ORW	131296397
ADJ	131256909
GAG	131165069
UPI	131108654
BAD	130438049
TYL	130053117
XEC	129886158
COD	129678300
NFA	129580755
HYP	129557712
ITR	129380047
NYT	129197478
TIZ	129112465
EWH	129086117
ZON	128844185
UOU	128235153
OUC	128184243
RMY	128121426
ALD	128083255
JUL	127966538
INJ	127698630
IXT	127674482
SMO	127517820
BLU	127344876
IUS	127133440
SOF	127128285
ASY	127102524
MST	126963023
ARV	126924832
DDR	126785940
EYO	126628725
FIX	126374679
AZI	126224896
GHO	126011497
NLE	125911588
MUR	125870418
EHE	125839373
MUM	125777399
IMO	125637163
MAX	125090353
UMI	125008768
DVE	124882983
OCH	123925374
ERD	123886065
XIC	123809306
DAV	123265598
AWN	123068826
ARP	123009950
QUO	122702648
RDA	122324108
IAS	121597261
BIA	121526678
IGR	121426450
HOI	121242964
GIT	121145046
TAY	121143745
SOV	121012228
UTR	121004904
OSA	120990432
RTO	120916876
DAI	120758366
ORB	120709356
EAP	120274312
DOP	120165874
TEI	120165251
RPE	119715751
OUD	119476697
UNK	119452197
ABU	119383614
DOI	119194733
GIE	119002461
BIS	118953450
SFU	118888087
WAV	118768358
TOB	118609915
FID	117926906
TWI	117844850
AEL	117775493
ROX	117555451
DIU	117387741
TIB	116560291
ABR	116182216
ILM	115711536
EXH	115651467
HYD	115507487
LCU	115422545
SNE	115225612
GUM	114965747
GUN	114963720
MIX	114729532
UNF	114661050
HIA	114525193
ETC	114132680
KLY	114000641
EXU	113797895
IZI	113682052
TEV	113556951
USP	113483926
NNU	113409496
SAD	113401912
FOC	113281160
RLA	113215428
RTL	113128032
FFA	113097618
KEP	112959071
UBE	112624643
NFU	112526017
OAS	112523674
XCL	112435288
RYT	111938520
TAP	111672454
EPS	111635602
XPA	111546480
PIS	110802264
ENJ	110650547
EKS	109725470
LOB	109630655
OPY	109588325
NUR	109456666
HIO	109404633
PUN	109236039
OYM	108867948
LVI	108717854
WAG	108111365
ILU	107976988
MUT	107881719
SSF	107827016
LPH	107722203
VOC	107673203
NSL	107577599
UTL	107272366
DVI	107136334
UER	106901475
SCL	106771853
REJ	106551825
IPE	106488468
SFE	106295742
NOB	106061388
LCO	106023699
IMB	105869244
TUB	105770446
AUN	105657484
UPL	105610981
CKN	105546049
CRY	105499639
NAV	105438472
FET	105407237
YDR	105405224
APR	105366492
EBE	105329480
UTC	105207085
TUE	105027029
YCL	105011705
ABB	104819766
ATL	104542883
FLY	104393779
BUN	104314884
NUF	104267450
CYC	104108873
BOX	103893072
EGY	103704137
AVY	103619079
XCH	103270204
PUS	103226359
IFU	103225246
OYS	103062515
MPS	102766934
UFA	102662815
OSC	102576123
XES	102405115
SUD	101963631
RIU	101787334
OLT	101625977
EMY	101562290
UGE	101183478
ICR	101150825
LAP	101047653
ISR	100782648
GGL	100655611
DWA	100123356
ALV	100119729
GOA	100073697
XAC	99755462
NJO	99570072
SAB	99533176
BUD	99522398
RWI	99513268
LKE	99460054
RDL	99081243
LTO	98916081
OAN	98883699
IOT	98831848
LAK	98537260
EBA	98372249
NVA	98183062
SOI	98179492
PSE	97985592
UPR	97958331
SEF	97925573
SAP	97884788
UMN	97838638
RMU	97781637
POK	97763212
TAF	97643320
TLA	97576490
ROI	97372833
OPA	97279673
YNA	97053196
XUA	96797952
EUM	96796065
GIA	96729430
RCO	96496457
BBE	96297383
LOM	96071691
SBA	96069548
LNE	95981175
NUC	95862877
ERU	95811901
UCL	95775722
RBE	95759552
BOS	95267969
ACO	95217021
OOF	95182650
WIC	95164593
YPI	95072856
RGO	94967700
FRU	94844103
DAU	94675250
AYM	94493747
UMO	94256747
OBV	94231897
ZER	93870205
NOC	93636568
SFO	93408923
SIF	93352446
BVI	93198288
LKI	93184520
MIE	92974019
HBO	92888794
ASM	92606256
TLI	92521473
RIK	92469767
VEA	92389243
HTL	92133099
RUD	91953108
AUR	91815582
IDL	91800381
ODO	91692104
NAP	91544836
GHB	91403380
NRY	91164866
NOI	90971497
NUI	90805098
BOW	90769205
SHR	90661533
LEL	90636023
TWA	90427307
CHM	90309564
LEO	90007931
KLE	89760193
LEI	89703725
REY	89524576
ISU	89476147
HRA	89415382
PAB	89291662
HAU	89170049
CAV	89126385
USB	88807582
PHR	88686339
DRY	88654268
DGM	88622466
WNS	88107751
DJU	87668527
GNS	87601347
SSM	87350582
OWD	87174970
YPO	86847223
OCO	86811546
DOG	86757547
UOT	86724125
COH	86577483
TTY	86512071
LUB	86319564
BIB	86079240
ODD	85963452
LIQ	85823080
ULF	85692479
IOG	85684446
YMB	85560985
UGA	85266156
UIP	84692048
TAU	84690299
YRI	84242116
YEE	84227936
RTN	84188453
SWA	83890731
NCA	83676498
BUY	83505493
ADL	83299991
RTR	83280275
ILK	83278866
MEO	82853973
HID	82673397
VII	81884741
ISD	81703945
RAH	81671337
SKS	81617329
VAG	81571157
DYN	81437194
HAE	81436110
GOE	81371188
YAN	81307774
UEE	81228540
NAI	81088151
JOS	81075633
EYS	80777294
CCI	80507481
RYO	80399833
GAZ	80328477
MAP	80236328
PPY	80039704
ALB	80001600
OMF	79983130
COI	79810126
WLY	79716244
MFO	79682682
EDA	79640752
XCI	79598184
THW	79594897
EGG	79475922
DEX	79457167
FAU	79456509
THL	79402775
AZE	79169877
RCL	79027755
MOB	78947685
RAE	78903302
VAC	78859422
RUB	78843234
IPI	78782885
LEP	78525702
YEL	78450660
ACL	78178016
SFA	77725048
DEO	77648809
ITN	77129642
LME	77125197
IPM	77081612
NFR	76940474
UTP	76924664
RLO	76915076
MEX	76904408
RAU	76824270
TFU	76742710
INQ	76610100
EIS	76531522
EAB	76515710
OSU	76454630
YAR	76398219
DEQ	76175772
ZES	76113740
THM	76104441
SAS	75999186
DOS	75911242
LVA	75537677
RHO	75271917
TMO	75164174
UIE	75023241
SPU	74967202
MIA	74961745
HOC	74815130
UPA	74623422
EBT	74572074
EAF	74531254
NSM	74511277
SEI	74454958
UKE	74247713
COC	74177673
USN	74175758
HIF	74138190
NHE	74128262
ULO	73854046
NNY	73838960
DAP	73829399
STH	73640451
GIL	73613073
AXE	73566848
RRU	73371753
OUI	73258641
NDM	73256579
ADR	73250853
FYI	73144789
RUA	73137702
AUC	73025940
KIS	73007797
NOD	72993911
EDY	72884337
JER	72808358
UBM	72487397
SEW	72382963
IVO	72242666
YIE	72141012
LEB	72130660
TOS	72035259
EWO	71894385
OGU	71888808
WEB	71693166
EDD	71658503
HLE	71598222
HWA	71579071
IZO	71494572
ULU	71422243
SEU	71263363
SMS	71231480
HAK	71224914
AMU	71212634
COW	70881672
GGR	70876259
TID	70793531
UBB	70775459
HOE	70715428
IGG	70460606
ENH	70383399
HUG	70366504
OEM	70324538
FEB	70082519
RLS	70081893
RDO	70078362
EJE	69947817
XHI	69934308
IGO	69917416
RYS	69907177
DLI	69823313
IOS	69695972
NRE	69675893
IRG	69481056
XTU	69411411
AWI	69325089
NIU	69286322
GOS	69216116
TPU	69074650
ALP	68885800
RSP	68739769
ALG	68677494
CHL	68554995
RPL	68534044
IDO	68385460
UNR	68344865
NLA	68283319
LYM	68269235
CAG	68223838
FIB	68219430
CET	68045092
FFS	67870291
HTI	67785867
SWO	67655031
YPT	67608064
SKY	67576008
UNP	67572465
NGD	67456115
OBB	67344210
ULP	67309952
BAY	67224522
ESA	67164117
OGA	67087480
GDO	67087181
AHA	66611380
LOI	66554119
URK	66444087
SAU	66425332
SHU	66311578
FTS	66310506
DSO	66297371
SRA	66201588
HUT	66165251
EMN	65995925
LFI	65830828
KAN	65755148
VIG	65730633
LEU	65723707
CUI	65680959
NPU	65636598
GEA	65608842
ENZ	65507116
GIM	65387697
LUI	65263603
YNT	65210283
GHA	64811807
ZAR	64688790
EDW	64518374
NCU	64472070
RHE	64337746
XID	64249063
KAB	63868593
ERK	63785902
ANX	63642441
OHI	63143537
APY	63130362
WRE	63098524
UAD	63002731
BSC	62975701
WIR	62934721
DSH	62925714
NYO	62898019
ABY	62790443
LBE	62580868
NWA	62561071
AKS	62323145
NTM	62148765
EIL	62142543
EFA	62064267
NXI	61850145
COE	61843811
OIT	61798170
EEI	61794528
OXY	61766386
OIR	61702311
RKA	61609045
GIF	61578610
NUO	61547273
LOD	61507364
HMA	61375932
POC	61307468
DIP	61261357
NOP	61226017
EOV	61200729
DWI	61154988
LFA	61084888
RPH	61013741
YTE	60835883
HAG	60716588
ILV	60691989
RAZ	60417627
PIO	60310781
SOD	60289789
INY	60211939
IEU	60148971
EGL	60016115
PIA	59980466
GIB	59959706
LEW	59957381
HAW	59845113
EDR	59613451
EBY	59561954
GYP	59211418
HEW	59198101
FTY	59188389
DST	59177697
AGM	59162608
AYA	59137150
SYL	59072404
UDA	59030557
SEG	58894684
NDY	58885194
NOO	58776999
SEH	58720939
KID	58625808
MOI	58283652
VON	58184464
THD	57969215
BBI	57946225
UIV	57884703
ELM	57843667
YLO	57755018
PRU	57621827
NGO	57439094
ENF	57321143
DAS	57316229
OLK	57295317
INP	57184487
TMA	57092962
SNA	56738861
WSP	56517348
HNS	56434631
CUB	56159985
BIC	55894303
EFR	55776395
BMI	55761580
XIO	55620601
ROE	55609190
ELU	55561496
UMU	55533601
BAG	55519849
GGI	55515725
MIZ	55381459
ATY	55274542
LYT	55238994
PYR	55221769
BSI	55112488
RUR	54983320
WAK	54892793
JON	54624374
IRY	54486481
PUP	54294918
LSI	54282643
AZA	54214766
REU	54195089
KNI	54131878
SNO	53948681
CKG	53929273
KGR	53844038
KAR	53781536
DME	53762644
NGH	53752604
EUS	53694198
NKL	53597706
XIN	53596004
PTH	53492134
TCO	53479853
RVO	53388604
HIV	53346089
UBI	53010770
VET	52893162
OHO	52724909
LPE	52625366
PIP	52581837
KIT	52463576
TFO	52367776
EOG	52360683
HFU	52251425
UAB	52249404
CKY	52236688
BOM	52153545
TOI	52098889
CHY	52091209
VEG	51955285
MBU	51915273
GST	51788931
FTH	51712104
XFO	51660934
EFS	51485601
CYT	51127593
OTL	51001520
YBE	50797127
SFI	50564801
OXF	50540168
SBU	50470047
JEA	50363824
THN	50354880
MOK	50241094
ONU	50234052
UGS	50225966
TIQ	50223516
YLI	50170733
YMO	50167760
CKA	50032192
GMA	50004477
RCA	50001988
KAG	49556909
VEI	49526718
ULG	49507609
IKI	49364554
ENY	49297008
BUC	49174180
LMS	49068906
LAX	48862602
THF	48755280
XAN	48707535
LST	48684789
DOT	48464918
AYB	48464907
UNW	48457951
VUL	48399614
TTS	48391701
HRU	48366391
ULN	48176575
MAM	48135141
LUX	47991580
UBA	47770130
CIM	47753490
NIP	47685550
BTE	47593904
ITM	47507248
EKI	47507001
MNE	47474061
YTI	47366134
LTR	47290052
SEY	47289498
ONQ	47282611
HDR	47173934
AYO	47154413
HLO	47146746
ITZ	47018028
NKN	46866346
MLY	46858263
OZE	46745794
NIL	46714809
ODG	46677388
DWE	46589828
KLI	46532278
EBO	46503926
DYI	46386927
TEO	46353002
SSL	46310197
YWH	46308801
XAT	46241619
ORU	46224595
KAT	46191352
OLF	46179259
DUN	46079677
COB	46063639
VEH	45983831
ZAB	45849842
FAB	45678887
PHS	45571329
YBO	45482594
LGA	45406549
OCL	45298005
DUM	45140006
FFL	45006135
ELC	45004427
CEF	44998279
YNE	44926812
ILW	44814935
UDS	44754706
AOR	44737326
EPP	44698497
UVE	44644838
TYR	44566556
AQU	44535619
PIG	44516069
LYN	44378102
WDE	44375405
GAP	44254373
TOX	44130951
LGE	44063505
AHE	43829672
DUK	43800340
AYL	43754956
DAB	43730339
CHT	43712017
AES	43692191
ADH	43687214
BOI	43639861
ARF	43612441
XIT	43491917
OHE	43327063
MOG	43310193
TUC	43284274
OBO	43244580
UNU	43232343
EIZ	43220194
NAU	43069037
TUL	43039258
IPH	42747383
RAO	42646899
EGN	42629907
IGM	42573497
SAK	42498066
OFO	42423931
UNO	42423881
IOC	42399400
VAD	42393558
AXA	42335328
RPT	42266880
MYT	42242388
HTY	42217614
FUG	42189852
LLN	42163692
OGS	42140119
VOK	42064008
EGM	42016539
DTH	41934974
XEM	41908609
KOR	41873989
LRO	41664122
SIP	41659662
AJE	41592970
LYZ	41569794
FTI	41558472
COF	41556211
WOL	41543236
NOG	41434851
WYE	41419036
LMA	41417784
EUD	41401161
XON	41323392
SDA	41297383
UAI	41211401
LDO	41207381
DIX	41191582
APL	41174116
IPU	41132198
FUE	41111191
YLA	41084458
XIE	41077029
LKS	40977581
POV	40962585
SSR	40948556
ONJ	40919416
ECC	40880591
URL	40757377
HNE	40745282
HWE	40518072
NHI	40403148
RML	40365887
IDN	40345326
NRI	40136156
FOS	40098304
XII	40046952
SIU	40006316
DMA	39880211
EDN	39878353
GOU	39838948
CAC	39833515
LMI	39731775
XVI	39665014
TEW	39654094
CCL	39627359
HTF	39536227
HYL	39475354
AWY	39436186
DHE	39325079
HAY	39281114
INM	39250672
XHA	38884381
NAK	38881999
NBE	38865054
ETL	38792070
FON	38790832
XTS	38688191
CKW	38681851
DOX	38662437
URM	38625936
KWA	38547146
TOE	38546975
EMM	38485213
EEZ	38439345
OAK	38432523
BIE	38365458
DAD	38350865
ROH	38272623
DNA	38243232
IBA	38221126
IBB	38191925
FFU	38165531
ISG	38113929
VEC	38096794
NJE	38083475
XTI	38081121
IRU	38006861
HAZ	37995345
LIU	37982424
YTO	37971483
YGE	37971100
LAZ	37906543
KON	37894411
BBL	37858509
LPI	37782948
PTY	37762266
DVO	37733112
XAS	37669698
NYW	37593047
VAB	37581179
YRO	37544633
IEG	37523606
LUL	37519077
SOT	37454636
GLU	37438168
SDO	37427078
ONK	37340249
EGS	37334405
WET	37146726
EBU	36970514
YND	36866388
BAK	36857740
FTW	36831321
AKA	36808192
TOK	36678800
ONW	36615523
NMA	36492247
SDI	36409110
YRA	36344226
XYG	36307552
DIB	36237497
UCO	36131083
NYM	36015443
EOF	35988144
VOY	35948613
DIZ	35940267
TEF	35902216
NUL	35899089
OTR	35886749
RHY	35848049
ILR	35761242
GAU	35703912
ABD	35687975
AWF	35627709
UNB	35612787
YLV	35556967
EZE	35548549
LDL	35396336
ESM	35336801
HTH	35292632
KHA	35245798
TUI	35237567
BUF	35181251
OEF	35177988
BTL	35161544
OTY	35118546
DHO	35076237
PAD	35051181
RPS	34965242
IDT	34876593
GNM	34859991
MBS	34807049
DHI	34751365
GRY	34692888
ZEA	34678498
ISB	34672452
KEW	34669967
BAP	34618890
AUM	34529793
KIR	34525971
KSO	34490692
JUM	34432854
PSI	34370213
MNI	34295204
HEP	34242113
HOG	34223717
XIL	34212508
KSH	34092428
TUF	34065696
MAZ	33895141
YNO	33799439
HYT	33724500
OLM	33709671
LBO	33450595
EID	33447795
KIE	33440970
USY	33432220
UGL	33384719
YZE	33379021
TNA	33374460
VAP	33183909
WRA	32966259
RPA	32955088
LGI	32784559
OSM	32765120
MAH	32685860
GUY	32600216
HAF	32600010
PSO	32497296
OYI	32489798
OCY	32443921
PEP	32427397
WFU	32341157
DDH	32319005
EOM	32313632
INB	32306748
UOR	32067828
NUN	32011521
GID	31947473
NHO	31887897
DEU	31886843
NZY	31825971
PUM	31824408
OSH	31793466
CAI	31762725
AER	31755818
SYR	31723138
OHA	31664534
AIC	31629161
CUE	31614917
TSO	31588504
MAU	31585396
HEB	31558758
AWL	31530006
UNH	31509749
HYM	31494933
IAC	31463894
NWI	31461891
ESB	31434847
GRU	31426337
RGH	31364488
UBO	31277503
ZZL	31258030
RIX	31255788
XCU	31243053
BAI	31228330
NNS	31223864
TET	31218928
ELB	31175066
NBU	31121129
GGS	31084660
NPR	31060689
FIA	31041303
DOZ	31018888
XIB	31013948
ARX	30991039
ULK	30989438
DDY	30955021
NDF	30954841
EKE	30951353
LIL	30947583
AUX	30946566
TST	30864919
UBU	30781503
NRO	30768076
MAB	30737973
RBS	30715603
HMI	30680049
DGI	30656323
YMA	30628980
ULM	30619738
NEQ	30595337
ETN	30515252
IGS	30513886
IPO	30407546
LDH	30278099
MNS	30274722
DSC	30266711
IFL	30265441
RRH	30252184
ESK	30240681
NEP	30232901
STW	30202489
OXE	30188629
FEV	30144522
LPS	30127163
AHO	30121530
DYS	30062228
DAG	30057834
HAC	30043576
ANZ	30035140
ZYM	30007884
AGS	29957646
OLN	29954725
NSY	29943299
GHI	29864477
KAL	29779558
IOM	29751899
EJU	29741424
MUD	29625800
KLA	29576416
RCY	29572071
TUG	29565240
SSY	29534171
AWE	29415557
BBO	29395210
SRO	29333171
OVO	29290615
IBO	29236007
ESQ	29224902
RFI	29217115
RGR	29209753
XXI	29147653
RYL	29048623
LCI	29039027
EXO	29008177
RKN	28971707
MUE	28963598
UZZ	28932187
RCR	28893205
MCC	28841793
FFR	28692520
HST	28624150
BRY	28552423
OGO	28532777
AKN	28519249
DEI	28509183
BNO	28438291
OQU	28412446
RBU	28358061
TUP	28240526
GEE	28234229
CYL	28225640
RYW	28205161
HOA	28202255
ENB	28193939
SLU	28140337
LRY	28073202
AWK	28068672
DHA	28059366
UCR	28036823
SFY	27970708
LAH	27857110
HOV	27853081
ABN	27796599
ANL	27780603
NDW	27740577
LYC	27689917
YMM	27667168
JIM	27612214
JEF	27579476
RQU	27513316
CIU	27378819
SKA	27359435
NGF	27310740
SOA	27273485
SMU	27263791
YDE	27254475
LBA	27098220
RAK	27032536
YLL	26954122
JEN	26947966
SOB	26916669
HEV	26756893
ESY	26748312
OSL	26723634
WNI	26672086
NZE	26597862
AMN	26551612
UAS	26536345
ATF	26446886
UNM	26425047
EMU	26423209
OSY	26395274
EIC	26375881
HLI	26333216
YNC	26328222
IOP	26311714
UPW	26228551
MNA	26225118
LLM	26168050
PWA	26153136
KAY	26144519
IXI	26122281
DMO	26059717
DUB	26006566
ZIL	25994105
DDS	25981492
ONR	25959432
BBY	25855235
AHM	25847962
NZA	25814348
DAW	25805906
TGA	25800268
EIM	25800089
MEH	25770780
UET	25747607
YCE	25715517
RAJ	25649840
AXO	25583803
ADC	25550172
LUG	25547127
IRP	25498210
VOW	25482532
TEB	25445318
BTS	25424737
EIP	25362933
GAD	25318717
LGO	25313727
DCA	25281148
BOB	25277530
ORH	25185063
SEB	25183326
GAY	25182609
IAH	25141380
ULC	25135758
TUO	25123789
ZUR	25104511
ZAN	25064792
EWL	24999703
EOT	24949260
PFU	24926086
SGU	24889240
OGG	24843766
JOE	24835377
ENM	24808651
OEV	24715124
USK	24704324
NWH	24653220
HOB	24624287
NJA	24621754
LCH	24565190
UPH	24526081
NDN	24509551
ESD	24489479
RBY	24479524
NKA	24464703
ELG	24458641
UBC	24425296
EDM	24379016
RYB	24349586
XTY	24333079
ZLE	24326896
LFU	24274698
ANW	24252400
DAC	24222199
PAM	24183672
MMY	24175569
JAR	24174245
LCA	24156187
YAG	24137691
DEW	24131892
LPF	24101719
GAB	24080033
YWA	24012950
MLE	23998916
CAY	23924005
LKA	23914636
EBL	23898853
NDB	23783290
CDO	23709370
SSN	23640415
DUP	23558448
ORF	23553647
HUA	23453136
HUD	23373252
VIB	23368159
NDH	23359629
TAV	23335950
OUV	23254253
UBD	23175890
TEU	23152976
UTW	23032391
PEU	23009435
DBA	22983239
NWE	22979850
GHS	22935604
KRA	22897470
DFU	22895600
TSC	22868646
CUN	22799416
GHW	22775004
NOE	22774486
LFR	22729930
WIV	22708801
ANH	22697476
RTF	22654581
YPH	22635328
MSO	22618893
AMY	22595570
AEO	22540467
NAE	22522452
CHS	22491150
AWR	22452095
BUM	22431113
DFA	22377013
LPT	22365892
XTH	22303954
KIM	22235746
BBA	22227478
NDP	22205354
TBA	22185599
NAZ	22164635
NID	22162203
LUO	22156707
RYA	22144320
UDO	22134741
SRE	22112688
CKO	22078274
SHN	22075154
EEF	21841175
HUL	21822494
EUP	21732951
BAU	21728218
ESL	21721368
XIA	21677887
NYI	21598782
OKA	21579723
EOC	21562414
NPO	21507422
UYE	21505397
PAK	21482517
FEI	21467943
TAD	21456779
PST	21446469
XIV	21410632
MIU	21346990
DLO	21316924
TTH	21275490
RPI	21263703
LDW	21256075
RTG	21249047
ECY	21194693
WAD	21191599
PAV	21151025
RYD	21128109
TZE	21114709
LSH	21078040
CKH	21076441
CIZ	21052153
CIB	21048209
WIM	21038542
RWH	21027006
ILB	21005196
FOX	21002806
OBU	20986364
PTL	20930702
EKL	20906520
RSY	20841224
WIG	20573376
RWE	20557271
OEN	20505388
BDO	20504752
DLA	20490931
NAH	20470634
RDY	20451828
UPY	20385070
SBY	20358895
BSU	20319287
UUM	20314290
ASL	20281888
KFA	20205062
YCO	20192894
XUR	20181499
ODL	20126824
ONZ	20078146
JAI	20051826
EBS	20022519
CUO	20018052
EJO	20005040
KHO	19996337
OGL	19952737
RNT	19932953
OER	19887531
SUT	19846057
AKF	19835435
ROZ	19832895
LUK	19832150
ANV	19822510
UEB	19801188
NPL	19795742
TIU	19781835
AYN	19743952
CIG	19735850
HYR	19727073
ANF	19719450
HTN	19704602
EBB	19683681
LBU	19682617
XAG	19586289
BYT	19560232
OTW	19522265
DQU	19515722
HLA	19471570
DJA	19421925
RFL	19401938
PNE	19360742
OMN	19340258
GOW	19265062
HIZ	19265009
LGR	19246324
GGA	19240501
WIE	19236072
SHL	19224318
AJA	19140703
KMA	19109171
TOY	19085632
KRI	19076212
IRK	19071002
FAD	18999534
XXX	18950344
SGR	18929268
OED	18880094
UNJ	18872903
EYN	18865188
OFA	18856847
EOD	18845225
ADQ	18814499
AZZ	18806559
JUA	18806035
RWO	18798621
BDU	18794666
ANQ	18765855
IFA	18752584
PUE	18748946
RCT	18746572
RBL	18709368
OYD	18670475
DBO	18659455
OAM	18615140
LOQ	18605036
OKL	18576189
ADF	18570568
CIC	18551245
BOH	18493738
EDB	18462475
PDA	18419884
NLO	18407111
WTO	18405870
IPR	18379382
YRE	18345721
OLC	18325277
EEA	18299946
ARW	18280639
GUT	18257464
BAM	18237802
RDW	18228493
AGL	18214964
RTZ	18196413
UAK	18191334
SOE	18157350
UXU	18130013
PSA	18095174
KRU	18085585
JUG	17982076
POM	17964702
SAX	17923576
ADN	17923001
RDN	17882434
UPD	17874259
XXV	17846164
IZZ	17842950
ILG	17812225
PHU	17807970
FEU	17792850
HEF	17765505
GOG	17755147
RYN	17738003
CCR	17734010
CHB	17731567
CLY	17727043
AUF	17725497
HMS	17724870
NSK	17710559
LYP	17695249
YDA	17669251
CHW	17646737
WEP	17629568
NIX	17600462
JET	17519224
IHO	17512376
NBO	17495861
AZY	17458141
HEU	17453846
GFU	17420570
VAU	17372544
ZIE	17362794
JOK	17285292
JOA	17276070
CAE	17244418
MEI	17207856
UTM	17199538
MCG	17171983
LIH	17153707
MEB	17150910
HAO	17146685
YWO	17107063
LOF	17021910
WAM	17009562
BDI	16956149
LFO	16940250
ELH	16895885
ODN	16894257
DYE	16887636
JUI	16886689
EUN	16869289
UBR	16849179
FTL	16819232
OTC	16819202
EBI	16781381
MYO	16776963
SRU	16775743
FAX	16771090
HUB	16755647
DOV	16753457
UGO	16720615
NOX	16709498
EOS	16681062
UDL	16593371
PSU	16587868
UYI	16530140
UTB	16501753
TNI	16494138
INW	16455017
NAW	16439331
RKM	16392960
EUV	16360664
PKI	16349482
RAQ	16299916
AML	16295177
XPI	16281640
YMN	16265436
KIC	16239166
MRS	16226508
ONP	16220898
NSV	16199630
GUO	16192578
ACM	16183178
EHR	16168440
YBR	16153458
URH	16142159
URU	16140352
TSM	16140256
HMO	16091430
EOI	16078171
GIU	16072371
DAH	16067364
PBE	16066532
PYI	16030421
CAF	15979237
FUC	15963739
NYA	15949342
RXI	15947580
SVE	15932378
BHA	15932193
ARQ	15927271
OLP	15910581
RSC	15900402
OEL	15844449
AZO	15804220
STP	15765857
SHY	15756612
RYP	15720498
TPO	15717739
EEV	15717427
JUV	15687814
EWT	15680600
ZOO	15678875
TBO	15651519
GAC	15639430
IXO	15614190
MOH	15612847
DDA	15600155
APU	15599670
LCE	15575349
CZE	15543214
CAK	15540095
YAB	15481225
WNW	15476686
OWH	15475433
ZEC	15459916
HTO	15439502
CYS	15405752
VRE	15395864
VIZ	15391837
SBO	15385123
KYO	15374324
OFS	15343909
SOW	15341229
KUL	15340221
ARU	15302189
EYA	15291893
RPU	15265701
IBS	15264965
OEC	15258571
MEG	15242353
NWO	15223969
NGN	15201309
WPO	15181078
CUA	15150690
AEM	15141062
PHL	15133863
ETZ	15113519
NEB	15111713
PUZ	15105237
XCA	15035685
EWP	15028998
THC	15024450
BEV	15022694
WLI	15002680
LAE	15001233
HOF	14939961
MIK	14933044
NEZ	14924941
IDY	14920779
PUD	14918889
ILF	14906757
POG	14905880
OTU	14903337
